accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.258560225874286932e-03,1.725016221953977989e-03,-9.789100984898693625e+00
4.336667084137774651e-03,-1.229367322826896598e-03,-9.795212327987595557e+00
4.272877061595894629e-03,-3.358652631559231293e-03,-9.797724680831743527e+00
-9.371816854261915374e-04,2.991425245012570375e-03,-9.803111683862708148e+00
2.990594329175978641e-03,-3.471209343403258794e-03,-9.797877178130072195e+00
3.344647315502288863e-03,-2.116603072435594302e-03,-9.802854124948446213e+00
7.310732330855106674e-03,4.774349946739958779e-03,-9.804615973378355775e+00
8.731126949412849197e-03,2.373642844612879662e-03,-9.794288507283383183e+00
-3.780052180278711121e-03,-2.069711605513119041e-04,-9.798002042619602392e+00
6.005207186633105924e-03,2.590551823994876636e-03,-9.783312514049722353e+00
4.733328856416202032e-03,1.128886938070537650e-03,-9.776830853084064188e+00
-1.534514648248728411e-03,-5.470791023139054063e-03,-9.799600297693370266e+00
1.197504310519909194e-02,4.461179287021086598e-03,-9.799432462596110227e+00
-3.047761750617103155e-03,6.459210592511453047e-03,-9.801857969859186781e+00
2.248256582460353946e-03,1.820503392628351714e-03,-9.789402508390578461e+00
-6.737992096518571720e-03,-3.438175182764489218e-03,-9.792470675242046951e+00
8.603272993048858772e-03,-3.916126902476665256e-03,-9.792812015001898018e+00
-1.073605425517296466e-04,1.820675451996968831e-03,-9.800177611675529477e+00
-7.642686330504046104e-03,-1.076223483472445522e-03,-9.798734809265159384e+00
7.040356200182614627e-03,8.335203062406941824e-03,-9.792544714647569037e+00
9.773215765897876398e-03,1.590009693470192595e-03,-9.791968054897086660e+00
-1.496649782070880348e-03,1.144344834024670771e-03,-9.792334422739150668e+00
9.744181801719592820e-04,-1.385753739549907464e-04,-9.793160331589838563e+00
3.614258206827214610e-03,-2.353558128885011556e-03,-9.795013694857738429e+00
-3.235895989920141002e-03,6.714250510868445369e-03,-9.786072044202329678e+00
-6.619519755826107354e-03,-1.434352965462982847e-03,-9.794150609942770203e+00
9.091804871344975544e-03,-5.939161800157995511e-03,-9.788500348673212059e+00
-3.191691803686218243e-03,6.192408739416519273e-03,-9.788795210346801667e+00
-9.685359500216791321e-04,3.639281965270079432e-03,-9.790668198277471035e+00
3.024676791909609083e-03,-4.980358820558821896e-04,-9.789204062501665859e+00
1.410622150533561575e-03,7.631634187751354164e-04,-9.802616473863121627e+00
1.264539977441504065e-02,-2.089825028106099495e-03,-9.790617088756309983e+00
-7.120759738000251131e-03,-9.744145722055687006e-03,-9.803287006198045717e+00
-1.793061114508562445e-03,-7.324640454678468804e-03,-9.789488912679894739e+00
1.930286657647666600e-03,2.491405013660858824e-03,-9.797268630921493582e+00
1.216040001407944337e-03,-3.835778383064466623e-03,-9.791991042573597426e+00
-1.414567421387828705e-02,-1.787066127772774264e-03,-9.792252132761095851e+00
-4.605518442788354011e-03,8.679736239920099645e-05,-9.791445239980124171e+00
8.063117344999702271e-03,-2.677530374386217354e-03,-9.792303920272791729e+00
-3.705191318637041705e-03,-7.047274625806611032e-04,-9.799020779140915849e+00
4.614665869291699821e-03,-8.564629330383887113e-05,-9.801370674938986838e+00
-5.761035806005000010e-03,6.507283292884776102e-04,-9.797140492134188250e+00
-8.264002267648235282e-04,2.958729678387319196e-03,-9.806112699589300874e+00
9.837165455461197115e-04,-4.412092049032509226e-03,-9.793536681259162435e+00
2.054211689096554789e-03,-7.816634997054949059e-04,-9.793093354332700784e+00
2.969448942921672132e-03,-7.151975999278186759e-03,-9.791931613142175195e+00
6.458220590689606362e-03,3.971608055802941864e-03,-9.791480324798536472e+00
7.552584790553593282e-03,1.316426899955233133e-02,-9.790527403988670940e+00
-2.828292974267871719e-03,-8.000829482825351849e-03,-9.791823340828582189e+00
2.665296446086973508e-03,2.812447634955733428e-03,-9.786063399205568558e+00
-1.276020004611731025e-03,-1.232461073636157301e-03,-9.795715104146204055e+00
-1.165751270565201780e-03,-3.478663031750034787e-03,-9.791551947771599984e+00
1.694306210560356935e-03,-5.228184467393984063e-03,-9.793350045855369501e+00
3.755425333746436039e-03,2.467808336050758013e-04,-9.802034507925030837e+00
-7.202405318199189485e-03,8.961633362761796395e-03,-9.800210589031367547e+00
-3.814250803301876122e-04,7.387176750485863197e-03,-9.798539600286410689e+00
5.236818738877394236e-04,-1.744701604004352587e-03,-9.795450810532948083e+00
-6.079442341905737235e-03,-1.744820491840712914e-03,-9.798956011069895666e+00
-2.654151813159692352e-03,6.949564261309837572e-03,-9.798829378684892788e+00
-7.444519455681507421e-03,2.936847050894608215e-03,-9.795476474283962176e+00
3.569483295057756037e-03,4.099613663137140034e-03,-9.795908011575159335e+00
3.362118613897475592e-04,1.338651116361134173e-02,-9.802092008946916124e+00
1.860404150226568128e-03,1.698423049281121621e-03,-9.795236305099983554e+00
-5.503904095317665654e-03,8.726745796503865412e-04,-9.789812511754876212e+00
5.090804592808987651e-03,-5.415811212547719418e-03,-9.785931461266294207e+00
4.959827447805461101e-04,-2.114466693191610570e-04,-9.797044946979722724e+00
7.835853841231326181e-03,-7.905957441879654310e-03,-9.793850494652593497e+00
-7.921094418978555027e-03,-3.077203126595478601e-03,-9.802149064266254541e+00
-6.016375850090236073e-03,-1.074743613653288826e-02,-9.784668601339257421e+00
3.650035185869934286e-03,1.373536744007022295e-03,-9.788081364062525935e+00
-8.178232121950674725e-04,-3.921640523400363523e-03,-9.792983176552178648e+00
7.515030767083841559e-03,-3.687545479559588626e-03,-9.794874733255831245e+00
-1.329472121078167403e-02,1.225613981798628904e-03,-9.782481064263537363e+00
8.276670657083003754e-04,-3.228576562573336368e-03,-9.792974656565661462e+00
-5.396041850460998358e-03,6.162229178978380698e-03,-9.798622780374964591e+00
-2.099020880672366682e-03,-8.994762867203995576e-04,-9.794947632920276703e+00
2.500668789241771058e-03,-4.579585900051520893e-03,-9.798431377676161347e+00
9.974812129258361828e-04,-1.722848952471940100e-04,-9.792680636545322059e+00
4.739871133344694329e-03,1.203660216632309373e-03,-9.796321527607709356e+00
-2.442226962853402943e-03,-2.107538696147395318e-03,-9.785672501679483659e+00
9.143491235165281464e-03,2.064512163818041281e-03,-9.794602490976682674e+00
-1.115545010017844098e-03,-1.785218711941239994e-03,-9.797103177415742437e+00
-8.016311928040175880e-03,-5.855803409105892962e-03,-9.794219031032341150e+00
-6.258717799670373769e-03,1.936776520490612712e-03,-9.795905450997910435e+00
-4.282970046727399387e-03,-6.431620561628974048e-05,-9.798493596640909686e+00
8.397843929523793327e-03,3.406487130200997263e-03,-9.799686238720971332e+00
-6.744475257084768180e-03,-5.289334006368252850e-03,-9.797175514535600982e+00
-6.793456715663538648e-03,-1.557632523793883901e-03,-9.806395025908551943e+00
6.322002950328456730e-03,7.163354847565079134e-03,-9.793099307527546316e+00
2.715331359278734882e-03,1.592095267352628503e-03,-9.799049390525867764e+00
6.024388734888807238e-03,1.689454191374697512e-03,-9.794537879423144133e+00
-2.633655325650978776e-03,-2.912989572332655170e-03,-9.810247303143647457e+00
-6.145847732914796850e-03,5.086983995122093885e-03,-9.792226383452396377e+00
-6.913204968792968641e-04,-4.987281884344479900e-04,-9.786192590335984320e+00
-4.195814752506557034e-03,-2.115135704389546449e-03,-9.804117369680662719e+00
-6.888980028060493442e-03,-5.656171048064449758e-03,-9.787564368423470995e+00
-4.538293626443743768e-04,1.986920057134619177e-03,-9.790774222866772902e+00
-2.964896206779148126e-04,-5.214959954315577864e-03,-9.793616894821049357e+00
9.396535367832489641e-04,3.985773615434749784e-03,-9.794988904970546528e+00
3.653645214443760128e-03,-2.595470133665579802e-03,-9.794379211359304449e+00
-1.100876054885024415e-02,-5.737758134231749768e-03,-9.792549116139033671e+00
-2.638785787462601465e-03,-2.598450661162112233e-04,-9.796692298364405360e+00
-7.407089635351760300e-03,6.694660854273487517e-04,-9.788035006273354099e+00
3.771482748065122480e-03,5.111464118232805082e-03,-9.797073181744940129e+00
-2.506345755331309318e-03,-1.783812787592998486e-03,-9.791882864675672593e+00
3.589673863268181154e-03,9.402525647339058344e-04,-9.793031632475264203e+00
-1.751736274672685903e-03,5.286854105694017460e-03,-9.786897390518760176e+00
4.263995188028908874e-03,-2.751672999686584635e-04,-9.782938756727471485e+00
-1.159435432708525154e-03,-9.268827761382419234e-03,-9.796366261050788893e+00
6.542161721876329876e-03,1.103137778346963138e-02,-9.802589310848603077e+00
-9.196387686623853572e-03,5.422461216666208360e-03,-9.786153966759659539e+00
-3.185998406230679519e-03,-1.218393547719168971e-03,-9.790753735517938594e+00
-3.759933500111763659e-03,-5.212510739810172385e-03,-9.790891032612682565e+00
5.589089286350278768e-03,-8.879682193277170597e-04,-9.788586229969249430e+00
9.457912438445181813e-03,6.664044990652724827e-03,-9.788849927481592772e+00
-9.834577279822726351e-04,9.388077675028969017e-04,-9.797817406085863823e+00
2.585445493282468275e-03,8.293754390476682642e-03,-9.793787515498808105e+00
-3.989674593871462768e-03,2.447142193182102283e-04,-9.798370379471037950e+00
-3.001391806995525914e-04,-4.291626278981165200e-03,-9.796916775192350713e+00
8.938130189083659180e-03,1.413489821295471974e-02,-9.793036423679669866e+00
-2.200981608822755089e-03,-6.173345714042085229e-03,-9.793348953163757642e+00
-5.388943474208963101e-03,-9.775849331342663026e-03,-9.796143108267752808e+00
6.304193218503182164e-03,-3.741295243667757363e-03,-9.804478283529611815e+00
-1.024312634819992676e-03,4.778561947905565419e-03,-9.789851954764142050e+00
2.436386549084997109e-03,-5.408901108532149227e-03,-9.798266220713017560e+00
-1.108706166179822435e-02,6.649073510763812457e-03,-9.794983792901712505e+00
-3.675824467155822551e-03,8.783147814230399296e-04,-9.799448062268346860e+00
-1.599320331574399876e-03,2.465438479087781517e-03,-9.805753332220552565e+00
-4.465459511786152268e-03,-1.268451063543527078e-03,-9.795858843325060406e+00
2.861952132866192513e-03,-3.877274343848732905e-03,-9.796772514892262862e+00
4.675731994015559670e-04,-2.084427369710093077e-03,-9.796970833640392229e+00
3.875278179293617509e-03,-4.929909010926774790e-03,-9.789122150002127043e+00
-6.128756719066077475e-03,7.288745442893674979e-03,-9.798869702355219147e+00
8.818404363453822767e-03,-1.227450397427705224e-02,-9.791368903453319561e+00
-5.159829271810334114e-03,-5.578468124571448264e-03,-9.789953856572688906e+00
-6.863766292265483827e-03,-3.689946723063762014e-03,-9.796910800286998011e+00
-2.136731662959401247e-04,-1.008996989716092569e-03,-9.795957695049427372e+00
1.524330726971046522e-04,-7.950132500182970074e-03,-9.790369344513784711e+00
4.557232495328539940e-03,1.208247786225548825e-03,-9.800920099838842603e+00
5.551672903931723644e-04,1.255575608710486407e-03,-9.795790293466003718e+00
4.706302647689753274e-03,8.150644340122609188e-04,-9.799260302682039736e+00
8.178403762645987049e-03,7.398109714380618832e-03,-9.793198426581051663e+00
2.556037396602605077e-03,-8.814286448546456657e-04,-9.787403496274967196e+00
9.966869141217670966e-03,1.928653336220519533e-03,-9.797937365718800251e+00
5.780644749014227958e-03,4.125813030394447469e-04,-9.792097213975120340e+00
-1.160206421949394433e-02,-6.031350961588945181e-03,-9.794907106034813182e+00
-4.454210436341156897e-03,-1.528939552002149711e-03,-9.794997312946778223e+00
-1.649971502726285807e-03,-2.347748026585807536e-04,-9.793544742825547544e+00
2.932012959885221554e-03,8.762592330275912125e-03,-9.805014848387802573e+00
5.365010741206556119e-03,1.134957425186374332e-04,-9.794789459140538668e+00
-5.185619273586254165e-03,-4.691226470842620806e-04,-9.793307964963712919e+00
-2.247176364440075808e-03,8.131058291285095038e-03,-9.782380360592025426e+00
3.599605282993868435e-03,3.457228064781963772e-03,-9.790720761451515486e+00
1.150758898044671385e-03,3.901873002296396076e-04,-9.798065711484042595e+00
3.611332537041970440e-03,-3.101355905137950786e-03,-9.808958617508890754e+00
-4.907237616912894958e-03,8.173221589660592534e-03,-9.790473636874414964e+00
-1.920106116100135131e-03,1.686723281861527823e-03,-9.799944339723388964e+00
2.137456291478672613e-03,-3.823397461253741445e-03,-9.797704455190265449e+00
5.575538266535692497e-03,-8.234095585722788282e-03,-9.801722559774962207e+00
2.683809016012125327e-03,6.164104948336362674e-03,-9.807110006385777012e+00
-3.279155585070008243e-03,-8.013122970984469171e-03,-9.787613339314827243e+00
-1.064387640277563406e-02,-4.540640286042282067e-04,-9.789463816725319845e+00
-8.531935315026937736e-03,-1.760053975972066757e-03,-9.793767896049875077e+00
5.581715327483611523e-03,1.024608473103981758e-03,-9.792714108572766918e+00
-1.027672573152713098e-02,-1.670363671299871606e-03,-9.795150347217386866e+00
-7.516091515100405823e-03,3.224898779361408548e-04,-9.794814520782258782e+00
6.370167186458323104e-03,-5.188904964444711852e-03,-9.799299820020573648e+00
-3.103265504110049727e-03,2.588194379123482866e-03,-9.796985343021423986e+00
2.972349701621817067e-03,6.193929095319766114e-04,-9.811721500060158974e+00
1.081690324509893344e-02,2.480010507792328525e-03,-9.801476117535015575e+00
1.158703872811425804e-04,-1.246272438754287551e-03,-9.793249916539023658e+00
4.828943783079032645e-03,-1.005337565483923820e-03,-9.792634069353299608e+00
-6.594199035117579225e-03,-9.616476282011235431e-04,-9.788133293879912600e+00
-1.857174775676545412e-03,3.312480984298667771e-03,-9.800777605962272432e+00
-2.309712184783175096e-03,-3.322376624102647532e-04,-9.785544998745210776e+00
-1.651641045582842972e-03,-3.023058550786783278e-03,-9.795862502597479704e+00
-1.406392462319154546e-02,5.328763379048391882e-03,-9.805766024165386341e+00
-3.606644996297081289e-03,8.606641265032391810e-03,-9.796739670898141128e+00
4.152448240313764971e-04,1.987430844372634669e-05,-9.790811554156631402e+00
2.035875215091904064e-04,9.853070230730165240e-04,-9.790892261592263779e+00
3.154189773130583810e-03,1.780328297438343562e-03,-9.788632626915713786e+00
-1.685252946557078959e-03,-1.253958468880271094e-03,-9.795883861588377428e+00
4.666112292341092344e-03,-4.682684928873748209e-03,-9.787496422027603060e+00
1.199038390511022968e-03,6.648030757210239040e-04,-9.800772602298621905e+00
6.356371987371261612e-05,4.510815788651045127e-03,-9.797475863820128694e+00
-3.554989256830174034e-03,5.086623482143073048e-03,-9.793837909011392284e+00
-7.136232351566075896e-03,6.968403848746058211e-04,-9.800681422733587667e+00
1.870545678061048161e-04,3.243491034613387933e-03,-9.799825916147353766e+00
1.140098203102354548e-04,5.141919903047080694e-03,-9.791467312806782175e+00
-3.578801397812645183e-03,-7.518688937079604818e-03,-9.786276123574081609e+00
5.714101387420090009e-03,-5.754786466794083004e-04,-9.796243815027949609e+00
-5.626109311320919362e-03,1.220570632135729535e-04,-9.796288969510397848e+00
3.659541581042783428e-03,-9.537448742115548286e-03,-9.790729027574887056e+00
1.036995831675757967e-03,-2.523489660564385163e-04,-9.799789431049237720e+00
-3.042653254113033764e-03,1.290498228740991375e-03,-9.809169755710959393e+00
-6.906896010704311611e-03,-7.780452866319947404e-03,-9.808562558849194701e+00
-1.450099617915263494e-03,1.262134664893329889e-03,-9.799508099075699974e+00
2.641875602619257139e-03,-7.451670443650834467e-03,-9.797645036752884451e+00
7.609429453006071259e-04,-1.154987719232102722e-02,-9.794715985952409554e+00
9.971009804377655925e-03,7.521641794833247747e-03,-9.795743207118656315e+00
1.182778496014253063e-02,8.475650745421616080e-04,-9.802863365751312230e+00
4.442543399173236318e-03,5.149970476008247817e-03,-9.810121077474597939e+00
-5.554085110354677925e-03,-9.895223500512235690e-03,-9.797782943999216343e+00
-9.089874414821457523e-04,-7.391234438773638948e-03,-9.795171634877062772e+00
-8.939598920260203099e-03,-2.311380464535963981e-03,-9.799204493593489218e+00
-1.201704395435189421e-04,5.180886796306590327e-04,-9.800841444400219871e+00
4.933446819196780041e-03,6.237654131533696723e-04,-9.800897740290430704e+00
1.065635659410176135e-02,8.770776175926997889e-03,-9.785753137224636689e+00
4.344527407761610872e-03,-6.140917803333711261e-03,-9.798340543154932192e+00
-4.089611328155160971e-03,2.195833706748611790e-03,-9.793721950707777069e+00
2.671665666887088129e-04,2.819601342276159377e-04,-9.784218868749256615e+00
3.840346198189763770e-03,2.057423408017146176e-04,-9.798746550043240688e+00
6.591838553775793488e-04,5.988033901399816145e-03,-9.797327280416247675e+00
-2.567109498229765640e-04,-1.701612671615465198e-03,-9.806200467214612360e+00
-4.673635251531018005e-03,5.108062924883161396e-03,-9.798819099344141748e+00
-4.072148744997468491e-03,3.125316428374595723e-03,-9.795616934863046410e+00
9.678621196499841454e-04,1.002208231164081371e-02,-9.794662585557986745e+00
3.054731051263445078e-03,-8.006024957852518045e-05,-9.791573650870279977e+00
6.230151959138742999e-03,1.352273707863668262e-03,-9.791273861811879087e+00
-1.481070825975840154e-03,1.030338034181879983e-03,-9.789033426144023053e+00
-3.041202192924746285e-03,3.101550750925949579e-04,-9.798066530301385413e+00
1.281639733777197206e-03,-5.129449569632488215e-03,-9.801905317870048151e+00
3.515341877742271613e-03,8.502418126421033015e-04,-9.806950580515572113e+00
-9.837756682764772255e-04,5.711352427905952260e-03,-9.793622256419819649e+00
4.531147700096419331e-03,-4.269941346773853744e-03,-9.797953480774195256e+00
1.859605829254719215e-03,1.347046987747521542e-03,-9.794930349148543769e+00
2.246823097956924479e-03,-4.265085817114689336e-03,-9.796425576235810340e+00
9.231546703118449076e-03,3.587822985904990953e-03,-9.797627065407889191e+00
1.980822160534507267e-03,4.402718538195972073e-03,-9.795449797592683083e+00
-7.555869279524230799e-03,-8.999588750146685426e-04,-9.798374967559771775e+00
2.758922125013261051e-03,-3.043363592829411313e-03,-9.799462860708651135e+00
-2.879901188530335689e-03,-9.549384919448266826e-04,-9.790316885919542855e+00
-1.247419567742370956e-03,-2.481191542138860059e-03,-9.794226752363197619e+00
7.461056796420617587e-04,6.953865141731631686e-03,-9.795994485884403247e+00
5.328508551771848727e-03,2.459663498600983371e-03,-9.794152752392367489e+00
-1.072259005747257590e-04,-8.833181909344489310e-03,-9.789863553028046894e+00
6.591267242532679316e-03,-1.677703085633617391e-03,-9.789600035723731608e+00
9.119952011748796994e-03,-6.144346516500408598e-03,-9.795777809310928674e+00
-9.237409462968377422e-03,4.872927986179641409e-03,-9.793975393606284996e+00
-8.249591154015745815e-05,-4.453799751323038979e-03,-9.800854975608910280e+00
-1.559358222674141550e-03,4.006356431766936420e-03,-9.799079194936584969e+00
-9.040802172903159798e-04,5.267077891969980732e-03,-9.786649656234727601e+00
4.783639152316150264e-03,-2.092023944801687119e-03,-9.792647484254093371e+00
3.927364027939061683e-03,-1.469214345520609023e-03,-9.797338186802887705e+00
-3.805442109550919143e-03,6.241774704705833465e-04,-9.792259810889774485e+00
2.513945953047613119e-03,3.308773818724645467e-03,-9.787863529521249717e+00
-4.094695155745629693e-03,-2.627077888613912286e-03,-9.793533972791728104e+00
-3.630845681750640482e-03,1.281363409864464190e-02,-9.788222515090126308e+00
8.555151146097048076e-03,-7.438401890096477294e-03,-9.797451018133747525e+00
-7.434242194149831388e-03,-5.605508679317829784e-03,-9.793479797167616852e+00
-5.157362367187195117e-03,-2.856264851987577128e-03,-9.792627002202454634e+00
-1.482508142224140454e-03,-1.408338217929166157e-02,-9.804512937255653426e+00
-9.500006593747053335e-04,-9.053983875931292599e-03,-9.801986529882615429e+00
1.164677657286531873e-03,-5.032859290285090006e-03,-9.793224440057658242e+00
7.192556148556783317e-03,8.788374211072983583e-03,-9.792335978503055927e+00
1.082523810911685568e-04,8.004523732963418625e-03,-9.802550889903914211e+00
1.417995550166610422e-03,1.437383826049248186e-04,-9.790578384112359700e+00
1.691070424590115917e-03,-3.983358245205754350e-03,-9.801728864174599209e+00
2.944024712510555711e-03,4.227073734963739636e-03,-9.794860517144799772e+00
5.727443600411379933e-03,-6.468743250006867636e-05,-9.793728894609998292e+00
-1.858186107170693387e-04,4.087766715305340623e-03,-9.795765490353717908e+00
-7.906125082834196058e-03,-2.064665893136422221e-04,-9.792302332939135212e+00
3.647256326551454476e-03,1.630539335540206808e-03,-9.791322928859424124e+00
-2.712392329189310461e-03,-5.621642909372393838e-03,-9.799301440484898151e+00
-9.637283835266974470e-04,-5.685127617318290125e-03,-9.786772500720340773e+00
-5.181088476339700682e-03,-3.405488572497801687e-03,-9.780940558000381202e+00
-5.386920353672715149e-03,-1.963030680821339132e-03,-9.797649718019391329e+00
2.016112730999138850e-03,-4.368753331541288740e-03,-9.794456549580552007e+00
-2.810234996189350624e-03,-6.261495920920614403e-06,-9.798500291425799702e+00
3.808458245506555866e-03,1.773534937724778040e-03,-9.794546860324867765e+00
4.502894363245771477e-03,-2.143059344130079577e-03,-9.789675193120764618e+00
-2.111039589472554420e-03,-4.706627184123852135e-03,-9.792551759093594654e+00
3.491323054530964115e-03,-3.075348693745484988e-03,-9.789198619583151739e+00
1.325656097609395970e-03,-1.698748399636030356e-03,-9.794297935137544542e+00
-1.434232273042018160e-03,1.571203476415650602e-03,-9.796654358343095836e+00
-2.203704553941466821e-03,1.020168915300064330e-02,-9.793700110855054319e+00
5.204689916915632153e-03,2.783656447076779915e-03,-9.791369935372470579e+00
-2.611668875146294991e-03,-2.137756957317353199e-03,-9.794784117930388945e+00
7.506848296060347238e-03,3.742801922260836304e-03,-9.793121593645034650e+00
5.591895453115078816e-03,1.072767277868888269e-04,-9.788574851548036193e+00
1.907082798714517967e-03,1.831417118503608082e-03,-9.797958611103602777e+00
-6.922278645251001526e-03,-5.056057052521012798e-03,-9.788148389675797034e+00
-3.093607871748402151e-03,-8.031430071034125623e-03,-9.793784306246534399e+00
-2.744433907531814570e-03,-4.851610786241818303e-04,-9.802852717514335623e+00
1.746036693183045541e-03,-6.960507382340000047e-04,-9.800231784707239768e+00
6.062302064485860544e-03,-4.551530167248702546e-03,-9.795433315714364042e+00
-1.026614922880026391e-02,1.827015793499314408e-02,-9.804274424723930181e+00
-8.401247011365027551e-03,-3.926296035048608239e-03,-9.779267226440939709e+00
-2.763594456118574627e-03,-1.243345280435440015e-02,-9.801712299840160014e+00
-2.617599180595061876e-03,8.449655112647907421e-04,-9.790755684125317160e+00
-7.631253525247083842e-03,-7.698872904421481984e-03,-9.796244846212140089e+00
-4.667454266593582847e-03,-3.448866460306121429e-03,-9.790228694446181379e+00
2.702929370142656291e-03,-3.685808325619069955e-03,-9.794029707899252202e+00
1.917248151202775213e-03,6.749874645098814102e-03,-9.791423749672862442e+00
4.117268777753174463e-04,4.657804340895702923e-03,-9.789964318238059349e+00
-4.841080118338120762e-03,9.756706227937604961e-03,-9.798726781038148204e+00
6.630292823979439887e-04,-1.230563875124529756e-03,-9.799394830598192385e+00
1.023149558697187406e-02,3.005844782299223368e-03,-9.795976166750806513e+00
-6.806916346912833191e-03,-2.080956735187575006e-03,-9.799909836200281887e+00
7.052433414418494625e-03,1.622683164611137202e-03,-9.790575201408357131e+00
-6.882689615466210109e-03,-1.399917457432305664e-03,-9.800844325717724459e+00
4.470422820504232203e-03,5.664751545461556119e-03,-9.796961340280009978e+00
-3.506767054311795556e-03,-5.414720643899455059e-04,-9.798247687480587942e+00
-6.617785736809041891e-03,8.119866320584999408e-03,-9.798159224370442288e+00
6.176364814078984938e-03,-1.809670775060936206e-03,-9.793146242395252443e+00
-2.034595803157755300e-03,-3.604544121497207801e-04,-9.792038942460830953e+00
-6.870849693947705776e-03,-1.795146217996663107e-03,-9.793682459303470367e+00
-6.447635397964352616e-03,-5.414767470392651064e-03,-9.798030102289331467e+00
-1.576718240224695778e-04,-1.013924726949910586e-02,-9.790055614051446753e+00
-4.794259715126305763e-03,-1.043151546958885926e-03,-9.796427280442417285e+00
1.147158744071711048e-03,-7.470618563954191556e-03,-9.794754009515846960e+00
-6.589140785208408985e-03,4.786937052744334731e-03,-9.800762832232729593e+00
-1.420433569282233272e-02,6.017819573560055126e-03,-9.795212379690642734e+00
1.887426292272619292e-03,-1.044201809210960419e-03,-9.800476203054476088e+00
-1.952925911192043363e-03,3.402548019301043000e-03,-9.795882182281594908e+00
-1.582749691703267628e-03,-3.078775966458554853e-03,-9.791548429781700591e+00
7.326365530992966224e-03,4.641182146142777340e-03,-9.787899469669731900e+00
-7.449481411962949849e-03,-5.137207300722938276e-03,-9.785821596682396262e+00
6.812228919868178190e-03,3.250310112901221970e-03,-9.791840122225472953e+00
-1.877388501477436633e-03,8.063073716052790441e-03,-9.788512106174673377e+00
-3.859740052696110455e-03,5.809800725829061298e-03,-9.801308861386290872e+00
1.491144461047930539e-03,-2.149290462959662674e-03,-9.792117990307927400e+00
1.286230361537362386e-02,4.528687233276964576e-03,-9.802009092165615556e+00
-1.297392924073796291e-03,4.132766293674721217e-03,-9.789085608643221192e+00
-1.539257563194514067e-03,9.370342264938510621e-03,-9.800677669812708714e+00
-1.867612293897724348e-03,-2.815771530325110656e-04,-9.786286455520851746e+00
-2.708867271829121497e-03,4.165907515634226016e-04,-9.791691056585998254e+00
4.981469225299827060e-03,-4.106998205357734882e-03,-9.784291837832148175e+00
5.330073054814010811e-04,-5.373377532680610053e-03,-9.791083020192909103e+00
5.524877433095008727e-03,-4.180909441765763741e-03,-9.789312067958963581e+00
-8.533224213003337902e-03,-4.185873223332365299e-03,-9.792255529783883361e+00
1.525381255760460686e-03,1.149202507240291429e-03,-9.796675652380308463e+00
-6.809524346838840159e-04,-2.681240969377120774e-03,-9.805910299410745878e+00
5.390911176534909054e-04,-3.271796580161832196e-03,-9.801833109622872797e+00
-4.332736945413572308e-03,5.038396660670005356e-03,-9.802183032482764347e+00
-3.927572777834019251e-03,3.495727832755317951e-03,-9.791976918545923780e+00
1.222948218107541320e-02,4.797659510308058088e-03,-9.791463284664120081e+00
-5.120400141877290076e-03,2.003254330654600807e-03,-9.793689753472875736e+00
2.376862383398833500e-03,2.992856255703162105e-03,-9.792510620295654888e+00
7.451810094649188344e-03,-1.932130349794244353e-03,-9.788705802818640223e+00
5.272672450148326332e-04,6.534413815041613177e-04,-9.802388873664870772e+00
-2.668466262815999846e-03,-3.875376214458508498e-03,-9.802587299109802643e+00
6.176601148823763522e-03,-8.139964766158373907e-04,-9.798500738517457620e+00
3.473508401377325191e-03,-5.476755164184096691e-03,-9.793201024309853508e+00
1.282645359157064341e-03,-5.146421285105817409e-03,-9.795287745338610463e+00
-5.140566222683341444e-03,-9.753876544077279623e-03,-9.799826919877169473e+00
7.006272688757655097e-03,-1.173943446967510738e-03,-9.795758691713777111e+00
5.371170332444731230e-03,-2.979386553576244840e-03,-9.795053268033148797e+00
6.972759042101539517e-03,-2.357635060320735238e-03,-9.791110802462439366e+00
-4.376175490613939609e-03,9.294299421854909302e-03,-9.795251232090281590e+00
8.811072646207233211e-03,3.229090190701136738e-03,-9.798029422809632294e+00
8.302195112975963714e-03,-5.264449646867455472e-03,-9.792683102001063844e+00
2.554937204741846487e-03,-1.934287466318982155e-03,-9.798388656801765961e+00
2.733155794981345209e-03,-5.553993276500916038e-03,-9.792110002225708598e+00
5.838273344388167883e-04,1.516402129941629316e-03,-9.787365701274470808e+00
4.916620716086460112e-03,2.484950260113115601e-03,-9.798692139763101494e+00
-5.154979687751030243e-03,4.129497029524701462e-03,-9.799259970458624736e+00
6.105674658290922811e-03,2.524510219988235736e-03,-9.792549218063525629e+00
-5.455616605638112515e-03,2.092634554819963744e-03,-9.789337316103239317e+00
4.768426775887572161e-03,-1.942695661749711594e-03,-9.784427041086740218e+00
5.537345824913036257e-03,6.084459012550343972e-03,-9.800280555199815780e+00
4.860502455321095115e-03,-7.644881660112306035e-04,-9.791419676692484586e+00
-4.499502583788480073e-03,4.089468437521615908e-03,-9.797895328759590683e+00
1.313941322254213659e-03,-8.423300237853093009e-03,-9.799829242951579644e+00
8.724742772653590371e-04,-7.814011573472263213e-04,-9.791849986423661889e+00
-1.194330786443030881e-02,-2.146056490835900488e-03,-9.792876913762658120e+00
-5.787516594570409761e-03,4.224110826649982782e-05,-9.798281718573967680e+00
